# Sentence 1
log(p(nii | <s>)) = -5.379187107086182  [nii:shortlist]
p(joskuss | ... deedlain ollu vast) is not predicted  [joskuss:OOV]
log(p(ens | ... ollu vast joskuss)) = -7.2586469650268555  [ens:shortlist]
log(p(kuun | ... vast joskuss ens)) = -5.699840068817139  [kuun:shortlist]
log(p(alussa | ... joskuss ens kuun)) = -1.8536579608917236  [alussa:shortlist]
log(p(</s> | ... ens kuun alussa)) = -0.7605741024017334  [</s>:shortlist]
Sentence perplexity: 114.2422047493774

# Sentence 304
log(p(see | <s>)) = -8.566672325134277  [see:shortlist]
log(p(kyl | <s> see)) = -7.661831378936768  [kyl:shortlist]
log(p(pitää | <s> see kyl)) = -4.8555378913879395  [pitää:shortlist]
log(p(tehä | ... see kyl pitää)) = -4.009298324584961  [tehä:shortlist]
log(p(ensi | ... kyl pitää tehä)) = -8.834635734558105  [ensi:shortlist]
log(p(jo | ... pitää tehä ensi)) = -11.68910026550293  [jo:shortlist]
log(p(</s> | ... tehä ensi jo)) = -2.1912522315979004  [</s>:shortlist]
Sentence perplexity: 924.9698704810227

# Sentence 305
log(p(mut | <s>)) = -4.048335552215576  [mut:shortlist]
log(p(emmä | <s> mut)) = -6.035062313079834  [emmä:shortlist]
log(p(tiiä | <s> mut emmä)) = -2.518366575241089  [tiiä:shortlist]
log(p(mun | ... mut emmä tiiä)) = -5.589272499084473  [mun:shortlist]
log(p(pitää | ... emmä tiiä mun)) = -3.824716329574585  [pitää:shortlist]
log(p(tänää | ... tiiä mun pitää)) = -7.280508041381836  [tänää:shortlist]
log(p(ainaki | ... mun pitää tänää)) = -6.536255836486816  [ainaki:shortlist]
log(p(tehä | ... pitää tänää ainaki)) = -3.276202440261841  [tehä:shortlist]
log(p(viel | ... tänää ainaki tehä)) = -5.014378547668457  [viel:shortlist]
log(p(kyl | ... ainaki tehä viel)) = -7.32452392578125  [kyl:shortlist]
log(p(sitä | ... tehä viel kyl)) = -4.131889820098877  [sitä:shortlist]
log(p(seetä | ... viel kyl sitä)) = -14.647039413452148  [seetä:shortlist]
log(p(</s> | ... kyl sitä seetä)) = -1.5258400440216064  [</s>:shortlist]
Sentence perplexity: 249.48897312783646

# Sentence 306
log(p(no | <s>)) = -3.934074878692627  [no:shortlist]
log(p(mä | <s> no)) = -4.243520736694336  [mä:shortlist]
log(p(aattelin | <s> no mä)) = -5.217304706573486  [aattelin:shortlist]
log(p(nyt | ... no mä aattelin)) = -3.940404176712036  [nyt:shortlist]
log(p(tän | ... mä aattelin nyt)) = -5.324745178222656  [tän:shortlist]
log(p(jälkee | ... aattelin nyt tän)) = -5.320950984954834  [jälkee:shortlist]
log(p(jäädä | ... nyt tän jälkee)) = -6.395672798156738  [jäädä:shortlist]
log(p(vaiks | ... tän jälkee jäädä)) = -9.206972122192383  [vaiks:shortlist]
log(p(tekemää | ... jälkee jäädä vaiks)) = -10.216134071350098  [tekemää:shortlist]
log(p(sitä | ... jäädä vaiks tekemää)) = -3.4703469276428223  [sitä:shortlist]
log(p(ni | ... vaiks tekemää sitä)) = -4.628161430358887  [ni:shortlist]
log(p(voidaa | ... tekemää sitä ni)) = -5.977880954742432  [voidaa:shortlist]
log(p(sit | ... sitä ni voidaa)) = -3.0070507526397705  [sit:shortlist]
log(p(kattoo | ... ni voidaa sit)) = -3.8739285469055176  [kattoo:shortlist]
log(p(vaiks | ... voidaa sit kattoo)) = -7.638227939605713  [vaiks:shortlist]
log(p(</s> | ... sit kattoo vaiks)) = -3.149073600769043  [</s>:shortlist]
Sentence perplexity: 209.87835750020196

# Sentence 307
log(p(nii | <s>)) = -5.379187107086182  [nii:shortlist]
log(p(ku | <s> nii)) = -4.5089006423950195  [ku:shortlist]
log(p(sähä | <s> nii ku)) = -9.782085418701172  [sähä:shortlist]
log(p(sait | ... nii ku sähä)) = -6.200499534606934  [sait:shortlist]
log(p(ne | ... ku sähä sait)) = -3.9524917602539062  [ne:shortlist]
log(p(liput | ... sähä sait ne)) = -5.508092880249023  [liput:shortlist]
log(p(sinne | ... sait ne liput)) = -4.076155662536621  [sinne:shortlist]
log(p(piru | ... ne liput sinne)) = -14.649425506591797  [piru:shortlist]
log(p(viekööt | ... liput sinne piru)) = -15.91019344329834  [viekööt:shortlist]
log(p(ku | ... sinne piru viekööt)) = -4.08341121673584  [ku:shortlist]
log(p(linkola | ... piru viekööt ku)) = -15.817770957946777  [linkola:shortlist]
log(p(ei | ... viekööt ku linkola)) = -1.6946077346801758  [ei:shortlist]
log(p(saanu | ... ku linkola ei)) = -4.347628593444824  [saanu:shortlist]
log(p(meil | ... linkola ei saanu)) = -10.160208702087402  [meil:shortlist]
log(p(niit | ... ei saanu meil)) = -3.856877088546753  [niit:shortlist]
log(p(lippui | ... saanu meil niit)) = -6.944038391113281  [lippui:shortlist]
log(p(</s> | ... meil niit lippui)) = -1.2695670127868652  [</s>:shortlist]
Sentence perplexity: 1042.606306116655

# Sentence 308
log(p(haluaa | <s>)) = -10.477484703063965  [haluaa:shortlist]
log(p(käyttää | <s> haluaa)) = -5.988986015319824  [käyttää:shortlist]
log(p(hyväksi | <s> haluaa käyttää)) = -3.7998290061950684  [hyväksi:shortlist]
log(p(uutta | ... haluaa käyttää hyväksi)) = -7.291606903076172  [uutta:shortlist]
log(p(teknologiaa | ... käyttää hyväksi uutta)) = -5.276275157928467  [teknologiaa:shortlist]
log(p(</s> | ... hyväksi uutta teknologiaa)) = -0.609153687953949  [</s>:shortlist]
Sentence perplexity: 263.4567572983942

# Sentence 309
log(p(vielä | <s>)) = -6.970879077911377  [vielä:shortlist]
log(p(ku | <s> vielä)) = -3.5860061645507812  [ku:shortlist]
log(p(pääsis | <s> vielä ku)) = -4.084644794464111  [pääsis:shortlist]
log(p(läpi | ... vielä ku pääsis)) = -4.327385902404785  [läpi:shortlist]
log(p(sen | ... ku pääsis läpi)) = -4.6798577308654785  [sen:shortlist]
log(p(ni | ... pääsis läpi sen)) = -6.901989459991455  [ni:shortlist]
log(p(kaikki | ... läpi sen ni)) = -5.435590744018555  [kaikki:shortlist]
log(p(olis | ... sen ni kaikki)) = -2.9801042079925537  [olis:shortlist]
log(p(hyvi | ... ni kaikki olis)) = -5.012597560882568  [hyvi:shortlist]
log(p(</s> | ... kaikki olis hyvi)) = -0.7062191367149353  [</s>:shortlist]
Sentence perplexity: 87.2281829774221

# Sentence 310
log(p(millo | <s>)) = -10.544234275817871  [millo:shortlist]
log(p(se | <s> millo)) = -1.642696738243103  [se:shortlist]
log(p(koe | <s> millo se)) = -6.679172039031982  [koe:shortlist]
log(p(sit | ... millo se koe)) = -3.3255724906921387  [sit:shortlist]
log(p(onks | ... se koe sit)) = -8.975728034973145  [onks:shortlist]
log(p(se | ... koe sit onks)) = -1.3277628421783447  [se:shortlist]
log(p(vast | ... sit onks se)) = -6.340299129486084  [vast:shortlist]
log(p(niinku | ... onks se vast)) = -5.882678985595703  [niinku:shortlist]
log(p(toukokuussa | ... se vast niinku)) = -6.979557991027832  [toukokuussa:shortlist]
log(p(sitte | ... vast niinku toukokuussa)) = -6.8193039894104  [sitte:shortlist]
log(p(vai | ... niinku toukokuussa sitte)) = -2.273900270462036  [vai:shortlist]
log(p(</s> | ... toukokuussa sitte vai)) = -3.1467862129211426  [</s>:shortlist]
Sentence perplexity: 206.05457962241084

# Sentence 311
log(p(nii | <s>)) = -5.379187107086182  [nii:shortlist]
log(p(tekee | <s> nii)) = -7.928135871887207  [tekee:shortlist]
log(p(ton | <s> nii tekee)) = -7.703842639923096  [ton:shortlist]
log(p(kunnolla | ... nii tekee ton)) = -9.115376472473145  [kunnolla:shortlist]
log(p(ja | ... tekee ton kunnolla)) = -2.7523512840270996  [ja:shortlist]
log(p(sit | ... ton kunnolla ja)) = -2.2629289627075195  [sit:shortlist]
log(p(periaattees | ... kunnolla ja sit)) = -11.79664421081543  [periaattees:shortlist]
log(p(voi | ... ja sit periaattees)) = -5.20184326171875  [voi:shortlist]
log(p(pitää | ... sit periaattees voi)) = -4.490677833557129  [pitää:shortlist]
log(p(sen | ... periaattees voi pitää)) = -3.149848461151123  [sen:shortlist]
log(p(vaa | ... voi pitää sen)) = -5.160636901855469  [vaa:shortlist]
log(p(uudestaa | ... pitää sen vaa)) = -7.882339000701904  [uudestaa:shortlist]
log(p(siel | ... sen vaa uudestaa)) = -6.932170391082764  [siel:shortlist]
log(p(ni | ... vaa uudestaa siel)) = -5.085874080657959  [ni:shortlist]
log(p(</s> | ... uudestaa siel ni)) = -4.463810443878174  [</s>:shortlist]
Sentence perplexity: 385.1801428011962

# Sentence 312
log(p(no | <s>)) = -3.934074878692627  [no:shortlist]
log(p(mut | <s> no)) = -4.19999885559082  [mut:shortlist]
log(p(jos | <s> no mut)) = -2.7400524616241455  [jos:shortlist]
log(p(sul | ... no mut jos)) = -4.549228191375732  [sul:shortlist]
log(p(o | ... mut jos sul)) = -5.862802028656006  [o:shortlist]
log(p(seittemä | ... jos sul o)) = -13.18105411529541  [seittemä:shortlist]
log(p(ni | ... sul o seittemä)) = -2.389770269393921  [ni:shortlist]
log(p(sitähä | ... o seittemä ni)) = -10.048090934753418  [sitähä:shortlist]
log(p(on | ... seittemä ni sitähä)) = -2.248785972595215  [on:shortlist]
log(p(hyvä | ... ni sitähä on)) = -4.854705810546875  [hyvä:shortlist]
log(p(ottaa | ... sitähä on hyvä)) = -4.4062066078186035  [ottaa:shortlist]
log(p(kaikki | ... on hyvä ottaa)) = -6.522547245025635  [kaikki:shortlist]
log(p(vaikeit | ... hyvä ottaa kaikki)) = -14.022229194641113  [vaikeit:shortlist]
log(p(asioit | ... ottaa kaikki vaikeit)) = -4.81116247177124  [asioit:shortlist]
log(p(pois | ... kaikki vaikeit asioit)) = -3.1995441913604736  [pois:shortlist]
log(p(sit | ... vaikeit asioit pois)) = -5.096270561218262  [sit:shortlist]
log(p(siit | ... asioit pois sit)) = -5.839901924133301  [siit:shortlist]
log(p(ni | ... pois sit siit)) = -7.039037227630615  [ni:shortlist]
log(p(pääsee | ... sit siit ni)) = -5.671915054321289  [pääsee:shortlist]
log(p(helpommalla | ... siit ni pääsee)) = -3.0256690979003906  [helpommalla:shortlist]
log(p(</s> | ... ni pääsee helpommalla)) = -0.8959919214248657  [</s>:shortlist]
Sentence perplexity: 233.7471447525646

# Sentence 313
log(p(mut | <s>)) = -4.048335552215576  [mut:shortlist]
log(p(mä | <s> mut)) = -3.965485095977783  [mä:shortlist]
log(p(veikkaan | <s> mut mä)) = -6.746197700500488  [veikkaan:shortlist]
log(p(se | ... mut mä veikkaan)) = -7.271355152130127  [se:shortlist]
log(p(ei | ... mä veikkaan se)) = -3.9775373935699463  [ei:shortlist]
log(p(oo | ... veikkaan se ei)) = -1.6256749629974365  [oo:shortlist]
log(p(idea | ... se ei oo)) = -11.402060508728027  [idea:shortlist]
log(p(et | ... ei oo idea)) = -3.613513231277466  [et:shortlist]
log(p(sä | ... oo idea et)) = -4.000576972961426  [sä:shortlist]
log(p(periaattees | ... idea et sä)) = -10.405364036560059  [periaattees:shortlist]
log(p(kerrot | ... et sä periaattees)) = -6.6470255851745605  [kerrot:shortlist]
log(p(kaikki | ... sä periaattees kerrot)) = -5.215731143951416  [kaikki:shortlist]
log(p(yksityiskohdat | ... periaattees kerrot kaikki)) = -5.841602325439453  [yksityiskohdat:shortlist]
log(p(vaan | ... kerrot kaikki yksityiskohdat)) = -5.082165718078613  [vaan:shortlist]
log(p(sen | ... kaikki yksityiskohdat vaan)) = -3.902113437652588  [sen:shortlist]
log(p(et | ... yksityiskohdat vaan sen)) = -4.476289749145508  [et:shortlist]
log(p(sä | ... vaan sen et)) = -3.4281387329101562  [sä:shortlist]
log(p(opit | ... sen et sä)) = -7.1979289054870605  [opit:shortlist]
log(p(ruotsia | ... et sä opit)) = -8.06824779510498  [ruotsia:shortlist]
log(p(</s> | ... sä opit ruotsia)) = -0.9847555160522461  [</s>:shortlist]
Sentence perplexity: 220.30324327770853

# Sentence 314
log(p(saat | <s>)) = -8.432999610900879  [saat:shortlist]
log(p(samal | <s> saat)) = -9.016542434692383  [samal:shortlist]
log(p(sitä | <s> saat samal)) = -4.650749206542969  [sitä:shortlist]
log(p(harjotust | ... saat samal sitä)) = -inf  [harjotust:OOS]
log(p(sitte | ... samal sitä harjotust)) = -6.326847076416016  [sitte:shortlist]
log(p(</s> | ... sitä harjotust sitte)) = -2.2187118530273438  [</s>:shortlist]
Sentence perplexity: 459.05500354658466

# Sentence 315
log(p(sit | <s>)) = -5.193509578704834  [sit:shortlist]
log(p(pitäis | <s> sit)) = -7.222489356994629  [pitäis:shortlist]
log(p(keksii | <s> sit pitäis)) = -5.583060264587402  [keksii:shortlist]
log(p(joku | ... sit pitäis keksii)) = -1.675822377204895  [joku:shortlist]
log(p(seuraava | ... pitäis keksii joku)) = -9.26466178894043  [seuraava:shortlist]
log(p(puheeaihe | ... keksii joku seuraava)) = -inf  [puheeaihe:OOS]
log(p(</s> | ... joku seuraava puheeaihe)) = -1.150747299194336  [</s>:shortlist]
Sentence perplexity: 150.66343536943367

# Sentence 316
log(p(tai | <s>)) = -4.7372660636901855  [tai:shortlist]
log(p(siis | <s> tai)) = -1.9780851602554321  [siis:shortlist]
log(p(mummielest | <s> tai siis)) = -13.73173999786377  [mummielest:shortlist]
log(p(kakskyt | ... tai siis mummielest)) = -12.967376708984375  [kakskyt:shortlist]
log(p(repliikkii | ... siis mummielest kakskyt)) = -inf  [repliikkii:OOS]
log(p(piti | ... mummielest kakskyt repliikkii)) = -8.575054168701172  [piti:shortlist]
log(p(saada | ... kakskyt repliikkii piti)) = -3.269562244415283  [saada:shortlist]
log(p(yhteensä | ... repliikkii piti saada)) = -9.358794212341309  [yhteensä:shortlist]
log(p(</s> | ... piti saada yhteensä)) = -2.4948606491088867  [</s>:shortlist]
Sentence perplexity: 1260.2840369227667

# Sentence 317
log(p(onks | <s>)) = -6.093466281890869  [onks:shortlist]
log(p(sul | <s> onks)) = -2.6886894702911377  [sul:shortlist]
log(p(mitää | <s> onks sul)) = -3.7688846588134766  [mitää:shortlist]
log(p(hajuu | ... onks sul mitää)) = -1.9114224910736084  [hajuu:shortlist]
log(p(mitä | ... sul mitää hajuu)) = -3.1406490802764893  [mitä:shortlist]
log(p(ruokaa | ... mitää hajuu mitä)) = -7.552276611328125  [ruokaa:shortlist]
p(kvarkis | ... hajuu mitä ruokaa) is not predicted  [kvarkis:OOV]
log(p(on | ... mitä ruokaa kvarkis)) = -2.131850242614746  [on:shortlist]
log(p(tänää | ... ruokaa kvarkis on)) = -6.986785411834717  [tänää:shortlist]
log(p(</s> | ... kvarkis on tänää)) = -1.1422457695007324  [</s>:shortlist]
Sentence perplexity: 51.1693701140882

# Sentence 318
log(p(periaattees | <s>)) = -10.81823444366455  [periaattees:shortlist]
log(p(vois | <s> periaattees)) = -5.0584282875061035  [vois:shortlist]
log(p(mennä | <s> periaattees vois)) = -2.8704123497009277  [mennä:shortlist]
log(p(kvarkkiin | ... periaattees vois mennä)) = -inf  [kvarkkiin:OOS]
log(p(tai | ... vois mennä kvarkkiin)) = -3.5013744831085205  [tai:shortlist]
log(p(vois | ... mennä kvarkkiin tai)) = -8.226309776306152  [vois:shortlist]
log(p(mennä | ... kvarkkiin tai vois)) = -2.363058567047119  [mennä:shortlist]
log(p(sähkölle | ... tai vois mennä)) = -15.556113243103027  [sähkölle:shortlist]
log(p(tai | ... vois mennä sähkölle)) = -3.068516492843628  [tai:shortlist]
log(p(vois | ... mennä sähkölle tai)) = -8.660989761352539  [vois:shortlist]
log(p(mennä | ... sähkölle tai vois)) = -2.518785238265991  [mennä:shortlist]
log(p(täffälle | ... tai vois mennä)) = -11.230408668518066  [täffälle:shortlist]
log(p(tai | ... vois mennä täffälle)) = -3.2985997200012207  [tai:shortlist]
log(p(mis | ... mennä täffälle tai)) = -7.754980564117432  [mis:shortlist]
log(p(ikinä | ... täffälle tai mis)) = -6.3133015632629395  [ikinä:shortlist]
log(p(onkaa | ... tai mis ikinä)) = -4.629242897033691  [onkaa:shortlist]
log(p(hyvää | ... mis ikinä onkaa)) = -9.23062801361084  [hyvää:shortlist]
log(p(ruokaa | ... ikinä onkaa hyvää)) = -2.6396005153656006  [ruokaa:shortlist]
log(p(</s> | ... onkaa hyvää ruokaa)) = -0.9739060401916504  [</s>:shortlist]
Sentence perplexity: 419.7272244643491

# Sentence 319
log(p(emmää | <s>)) = -9.715099334716797  [emmää:shortlist]
log(p(sinne | <s> emmää)) = -5.769522666931152  [sinne:shortlist]
log(p(jaksa | <s> emmää sinne)) = -4.994978427886963  [jaksa:shortlist]
log(p(tulla | ... emmää sinne jaksa)) = -3.065340042114258  [tulla:shortlist]
log(p(</s> | ... sinne jaksa tulla)) = -0.9426556825637817  [</s>:shortlist]
Sentence perplexity: 133.95705062397437

# Sentence 320
log(p(mä | <s>)) = -4.213595867156982  [mä:shortlist]
log(p(oo | <s> mä)) = -7.742825984954834  [oo:shortlist]
log(p(ollu | <s> mä oo)) = -3.091893196105957  [ollu:shortlist]
log(p(tyylii | ... mä oo ollu)) = -10.131750106811523  [tyylii:shortlist]
log(p(kahel | ... oo ollu tyylii)) = -9.55305004119873  [kahel:shortlist]
log(p(luennol | ... ollu tyylii kahel)) = -inf  [luennol:OOS]
log(p(ja | ... tyylii kahel luennol)) = -2.166381597518921  [ja:shortlist]
log(p(niist | ... kahel luennol ja)) = -7.74236536026001  [niist:shortlist]
log(p(ei | ... luennol ja niist)) = -2.1698458194732666  [ei:shortlist]
log(p(oo | ... ja niist ei)) = -1.3559538125991821  [oo:shortlist]
log(p(saanu | ... niist ei oo)) = -5.945641040802002  [saanu:shortlist]
log(p(mitää | ... ei oo saanu)) = -0.9956931471824646  [mitää:shortlist]
log(p(irti | ... oo saanu mitää)) = -1.4283239841461182  [irti:shortlist]
log(p(tähän | ... saanu mitää irti)) = -9.686602592468262  [tähän:shortlist]
log(p(</s> | ... mitää irti tähän)) = -2.9134936332702637  [</s>:shortlist]
Sentence perplexity: 139.54496377320245

# Sentence 321
log(p(mä | <s>)) = -4.213595867156982  [mä:shortlist]
log(p(en | <s> mä)) = -1.8346388339996338  [en:shortlist]
log(p(ymmärrä | <s> mä en)) = -3.5629754066467285  [ymmärrä:shortlist]
log(p(kui | ... mä en ymmärrä)) = -8.04425048828125  [kui:shortlist]
log(p(sitä | ... en ymmärrä kui)) = -4.421844959259033  [sitä:shortlist]
log(p(ei | ... ymmärrä kui sitä)) = -2.639301061630249  [ei:shortlist]
log(p(oo | ... kui sitä ei)) = -2.5825483798980713  [oo:shortlist]
log(p(pilkottu | ... sitä ei oo)) = -11.188336372375488  [pilkottu:shortlist]
log(p(vaiks | ... ei oo pilkottu)) = -7.669702053070068  [vaiks:shortlist]
log(p(kahteen | ... oo pilkottu vaiks)) = -11.092585563659668  [kahteen:shortlist]
p(luentokertaa | ... pilkottu vaiks kahteen) is not predicted  [luentokertaa:OOV]
log(p(per | ... vaiks kahteen luentokertaa)) = -8.229012489318848  [per:shortlist]
log(p(viikko | ... kahteen luentokertaa per)) = -2.856818675994873  [viikko:shortlist]
log(p(</s> | ... luentokertaa per viikko)) = -0.9663302302360535  [</s>:shortlist]
Sentence perplexity: 206.62767265907397

# Sentence 322
log(p(deedlaini | <s>)) = -19.580921173095703  [deedlaini:shortlist]
log(p(lähestyy | <s> deedlaini)) = -11.243667602539062  [lähestyy:shortlist]
log(p(kummiski | <s> deedlaini lähestyy)) = -10.763066291809082  [kummiski:shortlist]
log(p(siinäkin | ... deedlaini lähestyy kummiski)) = -12.762120246887207  [siinäkin:shortlist]
log(p(ni | ... lähestyy kummiski siinäkin)) = -7.483803749084473  [ni:shortlist]
log(p(</s> | ... kummiski siinäkin ni)) = -3.8045995235443115  [</s>:shortlist]
Sentence perplexity: 56370.228303717275

# Sentence 323
log(p(oisko | <s>)) = -7.0732293128967285  [oisko:shortlist]
log(p(he | <s> oisko)) = -11.392192840576172  [he:shortlist]
log(p(kissaakaa | <s> oisko he)) = -inf  [kissaakaa:OOS]
log(p(saanu | ... oisko he kissaakaa)) = -7.98741340637207  [saanu:shortlist]
log(p(viel | ... he kissaakaa saanu)) = -6.765444755554199  [viel:shortlist]
